supply_level,resource_id,state_code,district_code,time,allocated_quantity
state,R3,10,219,3,0.34258838
state,R3,10,220,0,0.19631167
state,R3,10,231,3,0.18971316
state,R3,11,242,0,0.0023561002
state,R3,12,247,2,0.003257243
state,R3,12,256,3,0.0030759769
state,R3,13,270,4,0.0097762725
state,R3,14,280,2,0.0044168248
state,R3,18,322,1,0.06028853
state,R3,18,324,1,0.012464204
state,R3,1,10,3,0.080669187
state,R3,1,12,0,0.032408425
state,R3,20,351,1,0.070027443
state,R3,20,365,2,0.009481122
state,R3,21,386,2,0.094701322
state,R3,21,388,0,0.18098115
state,R3,22,400,4,0.015961438
state,R3,22,407,1,0.019986691
state,R3,23,443,0,0.055799831
state,R3,23,454,0,0.018060051
state,R3,24,487,3,0.016064599
state,R3,25,494,4,0.00074892978
state,R3,27,499,1,0.30689417
state,R3,27,507,2,0.069489298
state,R3,27,521,3,0.63871491
state,R3,28,541,0,0.099139863
state,R3,28,544,3,0.33109125
state,R3,32,589,0,0.14355696
state,R3,32,598,0,0.059042996
state,R3,32,600,1,0.10703274
state,R3,33,612,3,0.09430427
state,R3,33,631,0,0.092137669
state,R3,3,39,3,0.02456612
state,R3,6,84,0,0.031159047
state,R3,8,100,4,0.044445549
state,R3,8,119,1,0.12256418
state,R3,9,135,4,0.46262937
state,R3,9,136,0,0.087616348
state,R3,9,162,4,0.061341658
state,R3,9,198,3,0.078151321
state,R4,13,261,2,0.0098427676
state,R4,14,277,0,0.015655773
state,R4,15,281,4,0.0014668635
state,R4,18,303,4,0.064298454
state,R4,18,309,0,0.011782007
state,R4,19,345,0,0.17159937
state,R4,1,13,4,0.014349084
state,R4,1,18,4,0.0075627585
state,R4,1,7,2,0.01728634
state,R4,20,350,1,0.086661551
state,R4,21,390,0,0.020292316
state,R4,21,397,4,0.05284731
state,R4,22,400,1,0.0095826709
state,R4,23,420,1,0.071591203
state,R4,23,434,4,0.093423324
state,R4,23,443,2,0.08814665
state,R4,23,453,0,0.010725965
state,R4,24,477,0,0.064814329
state,R4,24,488,0,0.020078389
state,R4,27,499,1,0.33246868
state,R4,27,500,3,0.095283483
state,R4,27,501,2,0.12964195
state,R4,27,504,1,0.041177596
state,R4,27,505,1,0.35866107
state,R4,27,509,3,0.093169211
state,R4,27,518,0,0.45829762
state,R4,28,536,4,0.33156002
state,R4,28,547,2,0.23505813
state,R4,30,585,4,0.026224438
state,R4,33,608,4,0.19574969
state,R4,33,609,0,0.039672849
state,R4,35,638,2,0.00013639176
state,R4,3,50,3,0.04265648
state,R4,3,54,2,0.016874134
state,R4,5,57,2,0.0089785983
state,R4,5,64,3,0.015320619
state,R4,5,68,0,0.042876217
state,R4,8,115,1,0.16369077
state,R4,9,139,2,0.043072231
state,R4,9,144,1,0.055432832
state,R4,9,151,4,0.19385573
state,R4,9,171,3,0.086499099
state,R4,9,194,4,0.45741288
state,R5,10,203,0,0.39368402
state,R5,10,203,1,0.4587939
state,R5,10,203,2,0.55729907
state,R5,10,203,3,0.24698757
state,R5,10,203,4,0.44763529
state,R5,10,204,0,0.30302082
state,R5,10,204,1,0.45594093
state,R5,10,204,2,0.58673771
state,R5,10,204,3,0.54394648
state,R5,10,204,4,0.57576725
state,R5,10,206,0,0.29628325
state,R5,10,206,1,0.089713618
state,R5,10,206,2,0.28255298
state,R5,10,206,3,0.33084947
state,R5,10,206,4,0.32344472
state,R5,10,207,0,0.2301406
state,R5,10,207,1,0.37043925
state,R5,10,207,2,0.33434993
state,R5,10,207,3,0.34156054
state,R5,10,207,4,0.42851749
state,R5,10,208,0,0.084499544
state,R5,10,208,1,0.1096234
state,R5,10,208,2,0.088223567
state,R5,10,208,3,0.12988275
state,R5,10,208,4,0.22721672
state,R5,10,209,0,0.19634423
state,R5,10,209,1,0.26510866
state,R5,10,209,2,0.15403096
state,R5,10,209,3,0.2734094
state,R5,10,209,4,0.18559108
state,R5,10,210,0,0.11330358
state,R5,10,210,1,0.053389234
state,R5,10,210,2,0.088595282
state,R5,10,210,3,0.10540773
state,R5,10,210,4,0.12175883
state,R5,10,211,0,0.13964112
state,R5,10,211,1,0.24848902
state,R5,10,211,2,0.23688865
state,R5,10,211,3,0.13887176
state,R5,10,211,4,0.21719725
state,R5,10,212,0,0.22172662
state,R5,10,212,1,0.23504768
state,R5,10,212,2,0.20622476
state,R5,10,212,3,0.16077031
state,R5,10,212,4,0.21150041
state,R5,10,214,0,0.13818638
state,R5,10,214,1,0.059587865
state,R5,10,214,2,0.16387662
state,R5,10,214,3,0.13054537
state,R5,10,214,4,0.11142849
state,R5,10,215,0,0.22307223
state,R5,10,215,1,0.37604981
state,R5,10,215,2,0.41116292
state,R5,10,215,3,0.31160273
state,R5,10,215,4,0.40457453
state,R5,10,216,0,0.35230433
state,R5,10,216,1,0.44607069
state,R5,10,216,2,0.5249893
state,R5,10,216,3,0.37977745
state,R5,10,216,4,0.45333438
state,R5,10,217,0,0.17283337
state,R5,10,217,1,0.19406912
state,R5,10,217,2,0.33041856
state,R5,10,217,3,0.16881629
state,R5,10,217,4,0.26639989
state,R5,10,218,0,0.26898262
state,R5,10,218,1,0.20182145
state,R5,10,218,2,0.32625412
state,R5,10,218,3,0.54909297
state,R5,10,218,4,0.40772973
state,R5,10,219,0,0.2225217
state,R5,10,219,1,0.42600097
state,R5,10,219,2,0.4887598
state,R5,10,219,3,0.42823548
state,R5,10,219,4,0.31753004
state,R5,10,220,1,0.22216236
state,R5,10,221,0,0.2709003
state,R5,10,221,1,0.31023231
state,R5,10,221,2,0.41078436
state,R5,10,221,3,0.42185607
state,R5,10,221,4,0.3341062
state,R5,10,222,0,0.1282121
state,R5,10,222,1,0.12883471
state,R5,10,222,2,0.24076209
state,R5,10,222,3,0.19173353
state,R5,10,222,4,0.32696659
state,R5,10,223,0,0.061689932
state,R5,10,223,1,0.12155887
state,R5,10,223,2,0.10197333
state,R5,10,223,3,0.14574193
state,R5,10,223,4,0.048480119
state,R5,10,224,0,0.14228368
state,R5,10,224,1,0.22168209
state,R5,10,224,2,0.21521288
state,R5,10,224,3,0.24838711
state,R5,10,224,4,0.19464384
state,R5,10,225,0,0.090093889
state,R5,10,225,1,0.077095577
state,R5,10,225,2,0.15762197
state,R5,10,225,3,0.12806652
state,R5,10,225,4,0.18775999
state,R5,10,229,0,0.15270221
state,R5,10,229,1,0.18576968
state,R5,10,229,2,0.37499933
state,R5,10,229,3,0.24028237
state,R5,10,229,4,0.29097864
state,R5,10,230,0,0.62216868
state,R5,10,230,1,0.56789768
state,R5,10,230,2,0.44458081
state,R5,10,230,3,0.89636071
state,R5,10,230,4,0.93679579
state,R5,10,231,0,0.043244318
state,R5,10,231,1,0.2696373
state,R5,10,231,2,0.3015499
state,R5,10,231,3,0.23714144
state,R5,10,231,4,0.25040829
state,R5,10,232,0,0.1219782
state,R5,10,232,1,0.11914916
state,R5,10,232,2,0.15960912
state,R5,10,232,3,0.067100046
state,R5,10,232,4,0.10464474
state,R5,10,233,0,0.10658899
state,R5,10,233,1,0.15677319
state,R5,10,233,2,0.07073018
state,R5,10,233,3,0.15544911
state,R5,10,233,4,0.092337027
state,R5,10,234,0,0.21181273
state,R5,10,234,1,0.14626478
state,R5,10,234,2,0.25960134
state,R5,10,234,3,0.24287285
state,R5,10,234,4,0.33946793
state,R5,10,235,0,0.20047519
state,R5,10,235,1,0.16529051
state,R5,10,235,2,0.077084132
state,R5,10,235,3,0.36382641
state,R5,10,235,4,0.27306844
state,R5,10,236,0,0.65767975
state,R5,10,236,1,0.36701945
state,R5,10,236,2,0.69570309
state,R5,10,236,3,0.39705501
state,R5,10,236,4,0.49773087
state,R5,10,237,0,0.10736623
state,R5,10,237,1,0.11881575
state,R5,10,237,2,0.22746386
state,R5,10,237,3,0.1937075
state,R5,10,237,4,0.13496457
state,R5,10,238,0,0.076499874
state,R5,10,238,1,0.12482608
state,R5,10,238,2,0.14073051
state,R5,10,238,3,0.14847572
state,R5,10,238,4,0.10079822
state,R5,10,240,0,0.035133733
state,R5,10,240,1,0.030990267
state,R5,10,240,2,0.029637493
state,R5,10,240,3,0.029293547
state,R5,10,240,4,0.062626445
state,R5,12,245,2,0.0017685792
state,R5,12,254,4,0.0048932268
state,R5,12,256,0,0.0043956436
state,R5,13,264,0,0.0035338248
state,R5,13,264,1,0.0042939958
state,R5,13,264,2,0.0068840748
state,R5,13,264,3,0.0070825356
state,R5,13,264,4,0.007612656
state,R5,13,267,0,0.0038895917
state,R5,13,267,1,0.0077374907
state,R5,13,267,2,0.0047874514
state,R5,13,267,3,0.01015224
state,R5,13,267,4,0.0076591457
state,R5,13,269,2,0.0025606101
state,R5,14,274,0,0.0090831517
state,R5,14,274,1,0.012188868
state,R5,14,274,2,0.014555483
state,R5,14,274,3,0.015280337
state,R5,14,274,4,0.011870588
state,R5,14,276,0,0.0139775
state,R5,14,276,1,0.012082174
state,R5,14,276,2,0.017029376
state,R5,14,276,3,0.019975984
state,R5,14,276,4,0.016114025
state,R5,14,277,1,0.0092580594
state,R5,15,282,3,0.0020510005
state,R5,15,288,3,0.0022676847
state,R5,17,293,0,0.02646667
state,R5,17,293,1,0.034743511
state,R5,17,293,2,0.027633765
state,R5,17,293,3,0.042849478
state,R5,17,293,4,0.027818816
state,R5,18,305,0,0.28384675
state,R5,18,305,1,0.20992111
state,R5,18,305,2,0.16036342
state,R5,18,305,3,0.26301205
state,R5,18,305,4,0.31881633
state,R5,18,306,0,0.12021959
state,R5,18,306,1,0.054989359
state,R5,18,306,2,0.10439734
state,R5,18,306,3,0.088762934
state,R5,18,306,4,0.13606858
state,R5,18,313,1,0.022465145
state,R5,18,314,0,0.043669906
state,R5,18,314,1,0.0564202
state,R5,18,314,2,0.051258864
state,R5,18,314,3,0.049804822
state,R5,18,314,4,0.073112514
state,R5,18,317,3,0.059721393
state,R5,18,325,2,0.065445988
state,R5,19,327,0,0.067206181
state,R5,19,327,1,0.092123665
state,R5,19,327,2,0.10185315
state,R5,19,327,3,0.12700663
state,R5,19,327,4,0.16527571
state,R5,19,328,0,0.33875171
state,R5,19,328,1,0.13249699
state,R5,19,328,2,0.31859047
state,R5,19,328,3,0.29932053
state,R5,19,328,4,0.18641287
state,R5,19,330,0,0.26487578
state,R5,19,330,1,0.1749847
state,R5,19,330,2,0.22689055
state,R5,19,330,3,0.22597372
state,R5,19,330,4,0.24401807
state,R5,19,332,0,0.396242
state,R5,19,332,1,0.21400213
state,R5,19,332,2,0.42171718
state,R5,19,332,3,0.24026461
state,R5,19,332,4,0.31381629
state,R5,19,333,0,0.4549976
state,R5,19,333,1,0.74034689
state,R5,19,333,2,0.64153945
state,R5,19,333,3,0.49765504
state,R5,19,333,4,0.86832582
state,R5,19,334,0,0.14918311
state,R5,19,334,1,0.21305388
state,R5,19,334,2,0.36776972
state,R5,19,334,3,0.2927153
state,R5,19,334,4,0.22273836
state,R5,19,335,0,0.52940402
state,R5,19,335,1,0.48660865
state,R5,19,335,2,0.90121073
state,R5,19,335,3,0.89993875
state,R5,19,335,4,0.91603952
state,R5,19,336,0,0.61788019
state,R5,19,336,1,0.14233236
state,R5,19,336,2,0.50828707
state,R5,19,336,3,0.46970766
state,R5,19,336,4,0.53023123
state,R5,19,337,0,0.89026193
state,R5,19,337,1,0.28446435
state,R5,19,337,2,0.89009754
state,R5,19,337,3,1.0135245
state,R5,19,337,4,1.0150171
state,R5,19,338,0,0.23514473
state,R5,19,338,1,0.39445824
state,R5,19,338,2,0.7629613
state,R5,19,338,3,0.36211447
state,R5,19,338,4,0.55165095
state,R5,19,340,0,0.1963862
state,R5,19,340,1,0.20172093
state,R5,19,340,2,0.20615161
state,R5,19,340,3,0.1784279
state,R5,19,340,4,0.21156496
state,R5,19,341,0,0.32375718
state,R5,19,341,1,0.56973212
state,R5,19,341,2,0.67108433
state,R5,19,341,3,0.56574613
state,R5,19,341,4,0.63399798
state,R5,19,342,0,0.20419339
state,R5,19,342,1,0.25207904
state,R5,19,342,2,0.37850333
state,R5,19,342,3,0.34169977
state,R5,19,342,4,0.35957742
state,R5,19,343,0,0.92496463
state,R5,19,343,1,0.34405056
state,R5,19,343,2,0.91809069
state,R5,19,343,3,0.80563548
state,R5,19,343,4,0.87323667
state,R5,19,344,0,0.63251565
state,R5,19,344,1,0.39327135
state,R5,19,344,2,0.58351662
state,R5,19,344,3,0.78910382
state,R5,19,344,4,0.59941244
state,R5,19,345,0,0.19799928
state,R5,19,345,1,0.45818725
state,R5,19,345,2,0.40984042
state,R5,19,345,3,0.52038227
state,R5,19,345,4,0.409848
state,R5,1,10,0,0.12559268
state,R5,1,10,1,0.07555647
state,R5,1,10,2,0.063818365
state,R5,1,10,3,0.10083648
state,R5,1,10,4,0.092246039
state,R5,1,11,0,0.012063951
state,R5,1,11,1,0.023380028
state,R5,1,11,2,0.015882947
state,R5,1,11,3,0.013453422
state,R5,1,11,4,0.029232086
state,R5,1,12,0,0.040510531
state,R5,1,12,1,0.030091047
state,R5,1,12,2,0.037459549
state,R5,1,12,3,0.034361309
state,R5,1,12,4,0.041464369
state,R5,1,14,0,0.058982951
state,R5,1,14,1,0.08004093
state,R5,1,14,2,0.1116531
state,R5,1,14,3,0.08117782
state,R5,1,14,4,0.10510239
state,R5,1,19,4,0.01846789
state,R5,1,1,0,0.067266592
state,R5,1,1,1,0.047500637
state,R5,1,1,2,0.066750667
state,R5,1,1,3,0.07858133
state,R5,1,1,4,0.071877111
state,R5,1,21,0,0.075838864
state,R5,1,21,1,0.11049407
state,R5,1,21,2,0.10279337
state,R5,1,21,3,0.11873524
state,R5,1,21,4,0.04424478
state,R5,1,2,0,0.057241634
state,R5,1,2,1,0.035959503
state,R5,1,2,2,0.068299933
state,R5,1,2,3,0.090591223
state,R5,1,2,4,0.08957632
state,R5,1,5,0,0.0061260863
state,R5,1,5,1,0.025288288
state,R5,1,5,2,0.018571025
state,R5,1,5,3,0.021629267
state,R5,1,5,4,0.023356476
state,R5,1,7,0,0.024005576
state,R5,1,7,1,0.024998268
state,R5,1,7,2,0.019945777
state,R5,1,7,3,0.023962905
state,R5,1,7,4,0.02702723
state,R5,1,8,0,0.018228266
state,R5,1,8,1,0.062614387
state,R5,1,8,2,0.05896873
state,R5,1,8,3,0.064596358
state,R5,1,8,4,0.085412258
state,R5,20,346,0,0.047366093
state,R5,20,346,1,0.071385987
state,R5,20,346,2,0.088648741
state,R5,20,346,3,0.083671498
state,R5,20,346,4,0.069744722
state,R5,20,347,0,0.05419511
state,R5,20,351,0,0.09506329
state,R5,20,351,1,0.087534303
state,R5,20,351,2,0.060519469
state,R5,20,351,3,0.074991685
state,R5,20,351,4,0.091651582
state,R5,20,354,0,0.071822938
state,R5,20,354,1,0.18796141
state,R5,20,354,2,0.26505934
state,R5,20,354,3,0.27696145
state,R5,20,354,4,0.20396313
state,R5,20,355,0,0.1095338
state,R5,20,355,1,0.12273606
state,R5,20,355,2,0.16603396
state,R5,20,355,3,0.16278556
state,R5,20,355,4,0.15828723
state,R5,20,357,0,0.12534749
state,R5,20,357,1,0.11920771
state,R5,20,357,2,0.16118051
state,R5,20,357,3,0.17403578
state,R5,20,357,4,0.13152956
state,R5,20,364,0,0.16730924
state,R5,20,364,1,0.15651096
state,R5,20,364,2,0.20695414
state,R5,20,364,3,0.25639732
state,R5,20,364,4,0.2915457
state,R5,20,366,0,0.042246854
state,R5,20,366,1,0.02337643
state,R5,20,366,2,0.029464686
state,R5,20,366,3,0.052165891
state,R5,20,366,4,0.066597725
state,R5,20,368,0,0.048287047
state,R5,20,368,1,0.047116019
state,R5,20,368,2,0.11552364
state,R5,20,368,3,0.088794822
state,R5,20,368,4,0.096405517
state,R5,21,372,3,0.052037735
state,R5,21,374,3,0.17875821
state,R5,21,375,0,0.08102503
state,R5,21,375,1,0.13628836
state,R5,21,375,2,0.11523925
state,R5,21,375,3,0.092518171
state,R5,21,375,4,0.11621383
state,R5,21,376,0,0.11115122
state,R5,21,376,1,0.076276272
state,R5,21,376,2,0.20751759
state,R5,21,376,3,0.12429346
state,R5,21,376,4,0.18531343
state,R5,21,377,0,0.039793816
state,R5,21,377,1,0.17351924
state,R5,21,377,2,0.1971759
state,R5,21,377,3,0.20544142
state,R5,21,377,4,0.14856734
state,R5,21,378,0,0.077501669
state,R5,21,378,1,0.063941798
state,R5,21,378,2,0.04227009
state,R5,21,378,3,0.10038487
state,R5,21,378,4,0.10832014
state,R5,21,379,2,0.065129747
state,R5,21,381,0,0.079024935
state,R5,21,381,1,0.10289338
state,R5,21,381,2,0.26235942
state,R5,21,381,3,0.23727307
state,R5,21,381,4,0.16769844
state,R5,21,382,0,0.083317553
state,R5,21,382,1,0.099512983
state,R5,21,382,2,0.13348876
state,R5,21,382,3,0.091046399
state,R5,21,382,4,0.058037502
state,R5,21,386,0,0.13197624
state,R5,21,386,1,0.18207106
state,R5,21,386,2,0.11837665
state,R5,21,386,3,0.10956291
state,R5,21,386,4,0.17856348
state,R5,21,388,0,0.22622644
state,R5,21,388,1,0.15249696
state,R5,21,388,2,0.27697647
state,R5,21,388,3,0.24253273
state,R5,21,388,4,0.40056227
state,R5,21,394,1,0.01555974
state,R5,21,397,1,0.020423735
state,R5,21,398,1,0.029396848
state,R5,22,403,1,0.081524989
state,R5,22,406,0,0.14124271
state,R5,22,406,1,0.096423706
state,R5,22,406,2,0.23381514
state,R5,22,406,3,0.16459176
state,R5,22,406,4,0.20558102
state,R5,22,407,3,0.031483458
state,R5,22,408,0,0.05318915
state,R5,22,408,1,0.067711223
state,R5,22,408,2,0.087484798
state,R5,22,408,3,0.11019988
state,R5,22,408,4,0.09495277
state,R5,22,409,0,0.23517309
state,R5,22,409,1,0.26158238
state,R5,22,409,2,0.13477066
state,R5,22,409,3,0.25010608
state,R5,22,409,4,0.39373346
state,R5,22,410,0,0.28851018
state,R5,22,410,1,0.29366705
state,R5,22,410,2,0.43683967
state,R5,22,410,3,0.46827748
state,R5,22,410,4,0.31160003
state,R5,23,418,0,0.027953988
state,R5,23,418,1,0.03369656
state,R5,23,418,2,0.024188334
state,R5,23,418,3,0.020614152
state,R5,23,418,4,0.013091959
state,R5,23,419,0,0.047822386
state,R5,23,419,1,0.11614233
state,R5,23,419,2,0.10434452
state,R5,23,419,3,0.18583078
state,R5,23,419,4,0.20507068
state,R5,23,420,0,0.067829998
state,R5,23,420,1,0.082605234
state,R5,23,420,2,0.18773111
state,R5,23,420,3,0.16528667
state,R5,23,420,4,0.12194875
state,R5,23,421,0,0.14934234
state,R5,23,421,1,0.11487077
state,R5,23,421,2,0.059007163
state,R5,23,421,3,0.083481818
state,R5,23,421,4,0.21393592
state,R5,23,423,0,0.079640885
state,R5,23,423,1,0.10468039
state,R5,23,423,2,0.11229825
state,R5,23,423,3,0.1132498
state,R5,23,423,4,0.14942116
state,R5,23,425,0,0.12508386
state,R5,23,425,1,0.043740306
state,R5,23,425,2,0.15565521
state,R5,23,425,3,0.17145872
state,R5,23,425,4,0.16162545
state,R5,23,427,0,0.17038026
state,R5,23,427,1,0.11984144
state,R5,23,427,2,0.17598697
state,R5,23,427,3,0.1262495
state,R5,23,427,4,0.22538408
state,R5,23,429,0,0.071093908
state,R5,23,429,1,0.07063804
state,R5,23,429,2,0.15330498
state,R5,23,429,3,0.19071883
state,R5,23,429,4,0.18943676
state,R5,23,430,0,0.13129593
state,R5,23,430,1,0.077074268
state,R5,23,430,2,0.13145182
state,R5,23,430,3,0.20395605
state,R5,23,430,4,0.17183962
state,R5,23,432,0,0.019493401
state,R5,23,436,0,0.068010405
state,R5,23,436,1,0.03922151
state,R5,23,436,2,0.13680515
state,R5,23,436,3,0.065405633
state,R5,23,436,4,0.087486985
state,R5,23,437,0,0.083711773
state,R5,23,437,1,0.084902101
state,R5,23,437,2,0.12642367
state,R5,23,437,3,0.11004893
state,R5,23,437,4,0.084767874
state,R5,23,438,0,0.062125685
state,R5,23,438,1,0.093886826
state,R5,23,438,2,0.1989544
state,R5,23,438,3,0.2065209
state,R5,23,438,4,0.15558878
state,R5,23,439,0,0.25699665
state,R5,23,439,1,0.24798981
state,R5,23,439,2,0.18711987
state,R5,23,439,3,0.29415423
state,R5,23,439,4,0.28990428
state,R5,23,440,0,0.074524696
state,R5,23,440,1,0.091519425
state,R5,23,440,2,0.14707816
state,R5,23,440,3,0.12412342
state,R5,23,440,4,0.1091749
state,R5,23,441,0,0.04363235
state,R5,23,441,1,0.070203812
state,R5,23,441,2,0.076640004
state,R5,23,441,3,0.056821283
state,R5,23,441,4,0.13566717
state,R5,23,443,0,0.069749789
state,R5,23,443,1,0.090059336
state,R5,23,443,2,0.10170767
state,R5,23,443,3,0.057026314
state,R5,23,443,4,0.10217296
state,R5,23,444,0,0.12701248
state,R5,23,444,1,0.21286986
state,R5,23,444,2,0.1766008
state,R5,23,444,3,0.20232468
state,R5,23,444,4,0.099321722
state,R5,23,445,0,0.034372875
state,R5,23,445,1,0.08485543
state,R5,23,445,2,0.09743114
state,R5,23,445,3,0.086336362
state,R5,23,445,4,0.080398865
state,R5,23,447,0,0.067248022
state,R5,23,447,1,0.027014394
state,R5,23,447,2,0.076505751
state,R5,23,447,3,0.13614331
state,R5,23,447,4,0.084218488
state,R5,23,451,0,0.14738193
state,R5,23,451,1,0.17114061
state,R5,23,451,2,0.19387585
state,R5,23,451,3,0.21006688
state,R5,23,451,4,0.22039347
state,R5,23,455,0,0.09741483
state,R5,23,455,1,0.063392417
state,R5,23,455,2,0.1509514
state,R5,23,455,3,0.20272385
state,R5,23,455,4,0.17653271
state,R5,24,468,0,0.10977933
state,R5,24,468,1,0.098454702
state,R5,24,468,2,0.14438273
state,R5,24,468,3,0.14644618
state,R5,24,468,4,0.15417366
state,R5,24,469,0,0.18418043
state,R5,24,469,1,0.25786705
state,R5,24,469,2,0.22977793
state,R5,24,469,3,0.30988835
state,R5,24,469,4,0.22580089
state,R5,24,471,0,0.048014005
state,R5,24,471,1,0.14014681
state,R5,24,471,2,0.14765059
state,R5,24,471,3,0.11484265
state,R5,24,471,4,0.15760455
state,R5,24,472,0,0.10019824
state,R5,24,472,1,0.10931636
state,R5,24,472,2,0.22693065
state,R5,24,472,3,0.18182274
state,R5,24,472,4,0.1934297
state,R5,24,474,0,0.59269478
state,R5,24,474,1,0.42628664
state,R5,24,474,2,1.0277329
state,R5,24,474,3,0.63362569
state,R5,24,474,4,0.64067019
state,R5,24,475,0,0.10115909
state,R5,24,475,1,0.11538974
state,R5,24,475,2,0.10654885
state,R5,24,475,3,0.15202084
state,R5,24,475,4,0.094348628
state,R5,24,476,0,0.1904897
state,R5,24,476,1,0.13338593
state,R5,24,476,2,0.44595617
state,R5,24,476,3,0.47614459
state,R5,24,476,4,0.34940003
state,R5,24,477,0,0.074785765
state,R5,24,477,1,0.16511081
state,R5,24,477,2,0.13196672
state,R5,24,477,3,0.18033992
state,R5,24,477,4,0.15249091
state,R5,24,479,0,0.14684878
state,R5,24,479,1,0.1795164
state,R5,24,479,2,0.31449572
state,R5,24,479,3,0.26901131
state,R5,24,479,4,0.33262282
state,R5,24,481,0,0.23970911
state,R5,24,481,1,0.15905626
state,R5,24,481,2,0.33367616
state,R5,24,481,3,0.24277973
state,R5,24,481,4,0.21943923
state,R5,24,482,0,0.10288929
state,R5,24,482,1,0.093349991
state,R5,24,482,2,0.13375152
state,R5,24,482,3,0.21042386
state,R5,24,482,4,0.13411212
state,R5,24,484,0,0.18973099
state,R5,24,484,1,0.20521568
state,R5,24,484,2,0.12268167
state,R5,24,484,3,0.13961434
state,R5,24,484,4,0.11559132
state,R5,24,485,0,0.18066136
state,R5,24,485,1,0.075534646
state,R5,24,485,2,0.19337024
state,R5,24,485,3,0.12552373
state,R5,24,485,4,0.20898634
state,R5,24,486,0,0.2880157
state,R5,24,486,1,0.43444813
state,R5,24,486,2,0.46924677
state,R5,24,486,3,0.63030223
state,R5,24,486,4,0.3550305
state,R5,24,488,0,0.023167372
state,R5,24,488,1,0.084535328
state,R5,24,488,2,0.076968777
state,R5,24,488,3,0.086834632
state,R5,24,488,4,0.077594011
state,R5,24,490,1,0.024562483
state,R5,24,492,0,0.76719074
state,R5,24,492,1,0.67698445
state,R5,24,492,2,0.77605605
state,R5,24,492,3,0.39360909
state,R5,24,492,4,0.75815932
state,R5,27,498,0,0.12335381
state,R5,27,498,1,0.099134312
state,R5,27,498,2,0.10131875
state,R5,27,498,3,0.1574303
state,R5,27,498,4,0.095532637
state,R5,27,499,0,0.40021321
state,R5,27,499,1,0.38361771
state,R5,27,499,2,0.38369481
state,R5,27,499,3,0.17748561
state,R5,27,499,4,0.35742939
state,R5,27,503,0,0.20284076
state,R5,27,503,1,0.23684607
state,R5,27,503,2,0.19473463
state,R5,27,503,3,0.1736446
state,R5,27,503,4,0.26062935
state,R5,27,505,0,0.39998246
state,R5,27,505,1,0.41383969
state,R5,27,505,2,0.45328049
state,R5,27,505,3,0.3446145
state,R5,27,505,4,0.46618193
state,R5,27,509,0,0.1545678
state,R5,27,509,1,0.062649588
state,R5,27,509,2,0.17103136
state,R5,27,509,3,0.10750294
state,R5,27,509,4,0.10989488
state,R5,27,510,0,0.15911821
state,R5,27,510,1,0.17216223
state,R5,27,510,2,0.2325606
state,R5,27,510,3,0.27818622
state,R5,27,510,4,0.19430269
state,R5,27,511,0,0.29235941
state,R5,27,511,1,0.10248793
state,R5,27,511,2,0.31052936
state,R5,27,511,3,0.31620223
state,R5,27,511,4,0.22661038
state,R5,27,512,0,0.086530414
state,R5,27,512,1,0.068909735
state,R5,27,512,2,0.051785582
state,R5,27,512,3,0.067948878
state,R5,27,512,4,0.064499234
state,R5,27,513,0,0.10997735
state,R5,27,513,1,0.13406274
state,R5,27,513,2,0.1149135
state,R5,27,513,3,0.16087787
state,R5,27,513,4,0.12043313
state,R5,27,515,0,0.22077999
state,R5,27,515,1,0.32732434
state,R5,27,515,2,0.23890556
state,R5,27,515,3,0.27999789
state,R5,27,515,4,0.36982918
state,R5,27,516,0,0.81403863
state,R5,27,516,1,0.87684206
state,R5,27,516,2,0.66755544
state,R5,27,516,3,0.94353679
state,R5,27,516,4,0.62895428
state,R5,27,519,0,0.16641213
state,R5,27,519,1,0.09900959
state,R5,27,519,2,0.30971176
state,R5,27,519,3,0.23578777
state,R5,27,519,4,0.2594782
state,R5,27,520,0,0.11699287
state,R5,27,520,1,0.1749655
state,R5,27,520,2,0.25691188
state,R5,27,520,3,0.17970554
state,R5,27,520,4,0.18147706
state,R5,27,521,0,0.99779092
state,R5,27,521,1,1.1468946
state,R5,27,521,2,0.82727219
state,R5,27,521,3,0.79839364
state,R5,27,521,4,0.83187283
state,R5,27,522,0,0.32162006
state,R5,27,522,1,0.18829243
state,R5,27,522,2,0.44499052
state,R5,27,522,3,0.60632231
state,R5,27,522,4,0.50172026
state,R5,27,523,0,0.17468251
state,R5,27,523,1,0.17032775
state,R5,27,523,2,0.24180351
state,R5,27,523,3,0.19185345
state,R5,27,523,4,0.20370809
state,R5,27,524,0,0.14662281
state,R5,27,524,1,0.17089756
state,R5,27,524,2,0.17902234
state,R5,27,524,3,0.2390127
state,R5,27,524,4,0.21497125
state,R5,27,526,0,0.27535103
state,R5,27,526,1,0.22011892
state,R5,27,526,2,0.61405633
state,R5,27,526,3,0.37544632
state,R5,27,526,4,0.61413829
state,R5,27,527,0,0.17000382
state,R5,27,527,1,0.14381745
state,R5,27,527,2,0.20041288
state,R5,27,527,3,0.20428277
state,R5,27,527,4,0.25910368
state,R5,27,530,0,0.26244169
state,R5,27,530,1,0.08870339
state,R5,27,530,2,0.32946872
state,R5,27,530,3,0.33445006
state,R5,27,530,4,0.28060053
state,R5,27,531,0,0.089498075
state,R5,27,531,1,0.20672044
state,R5,27,531,2,0.28275624
state,R5,27,531,3,0.33388405
